"lhwages" "education" "gender"
2.94021956362373 14 "Male"
3.04070563919672 14 "Male"
3.0243197304059 19 "Female"
2.53131302260216 15.5 "Female"
2.76443053453832 12 "Female"
2.41680623708407 17 "Female"
2.95386806945529 11.5 "Female"
3.37690468909311 16.5 "Female"
1.87180217690159 12 "Female"
2.66722820658195 14.1 "Female"
2.05027016437956 12 "Female"
3.14888245304767 16 "Female"
2.23323501485925 12 "Female"
2.00955541421567 9 "Male"
2.80093319524892 16.5 "Female"
2.14476100780048 12 "Female"
3.46573590279973 11 "Male"
2.89037175789616 12 "Male"
2.70805020110221 12 "Male"
2.69259809654329 14 "Male"
2.63905732961526 8 "Male"
3.24921102466427 12.5 "Female"
3.08557297755378 12 "Male"
2.45100509811232 12.5 "Female"
3.00022217882684 12.8 "Male"
3.22684399451738 19 "Female"
3.03639425527288 15 "Female"
3.11351530921037 20 "Male"
3.02723094061336 18 "Female"
1.98100146886658 17 "Female"
2.99573227355399 12 "Male"
3.15444396470881 14.7 "Male"
2.88591740754678 17 "Female"
2.53449014997683 12 "Female"
2.93119375241642 12.5 "Male"
2.34660197841082 2 "Female"
1.90061387414014 13.2 "Female"
2.7669478423497 15 "Female"
3.60277675506052 16 "Female"
2.69799986524871 13 "Female"
2.56571829252441 11.5 "Male"
3.34356826882552 20 "Male"
3.11750733047991 15 "Female"
2.59525470695687 12 "Female"
2.69799986524871 12 "Male"
3.47072344431077 13 "Male"
2.07944154167984 13 "Female"
2.47653840011748 15 "Male"
3.51452606696916 13 "Male"
1.57691472072854 10 "Female"
3.17805383034795 13 "Male"
2.8130106367387 15 "Female"
3.69759139471596 11 "Female"
3.37211180076706 15 "Female"
2.88480071284671 9 "Male"
2.6253929674212 8 "Female"
2.07944154167984 13 "Female"
3.02383370366487 12.5 "Female"
1.94591014905531 12 "Female"
2.70604819843154 15 "Female"
2.30258509299405 20 "Male"
2.89037175789616 12 "Male"
2.93969088267037 14 "Male"
2.31055326264322 12 "Female"
2.30258509299405 14.3 "Female"
2.85876641848083 12 "Male"
2.91939104029727 14 "Male"
2.00821403239147 10 "Male"
2.61812549357422 12 "Female"
2.6748380668961 14 "Female"
3.00370044320317 16 "Male"
2.4932054526027 15.8 "Female"
1.94161522477243 13 "Female"
2.94021956362373 14 "Male"
3.27184770963431 17.3 "Male"
2.26176309847379 14 "Female"
2.97552956623647 11.1 "Male"
3.00864849882054 13.5 "Female"
3.60195898208323 12 "Female"
3.09919098192222 19.1 "Female"
2.73176672771953 20 "Male"
1.94161522477243 15.3 "Female"
2.31845844215034 12.5 "Female"
2.31845844215034 12 "Female"
2.01490302054226 12 "Female"
3.3322045101752 18 "Male"
3.19785645764413 12 "Male"
2.26488322581003 10 "Female"
1.90508815453506 14 "Female"
2.9274534328007 14 "Male"
2.60268968544438 13 "Female"
1.99741770620125 18 "Male"
2.44927947214485 14 "Male"
2.30258509299405 15 "Male"
2.9922261342247 11 "Male"
1.79175946922805 12 "Female"
2.49485698064117 11.6 "Male"
2.44408465526775 12 "Female"
2.79239134953596 13 "Male"
2.99573227355399 15.5 "Male"
2.19722457733622 12.5 "Male"
2.68307421503203 13 "Female"
3.54269694393586 17 "Male"
2.27109442590267 8 "Female"
3.06572464537403 15 "Male"
2.99573227355399 13.5 "Male"
2.49650578563135 12 "Female"
3.50495661595301 18 "Male"
2.77258872223978 12 "Male"
2.484906649788 9 "Male"
2.69665215614984 15 "Male"
2.99623214859564 13 "Male"
2.99573227355399 20 "Female"
2.58851563240702 13 "Female"
2.56494935746154 10 "Male"
2.57184857992181 16 "Female"
2.51446545202954 14 "Female"
2.23857976301813 14.9 "Female"
2.92369907065416 12.5 "Female"
3.11351530921037 6.5 "Male"
2.95491027903374 16 "Male"
2.78501124223834 9 "Male"
2.01490302054226 10 "Female"
3.0643250650196 12.5 "Male"
3.03495298670727 12 "Male"
3.13723183582769 15 "Male"
2.86220088092947 12 "Male"
2.92530980925744 14 "Male"
2.69934576047206 15 "Female"
2.83732253680635 12 "Male"
2.32532457996354 12 "Male"
3.42491390827947 12 "Male"
2.7813006628418 12 "Male"
3.13853307218566 17 "Female"
2.63905732961526 15 "Female"
3.33434507467431 13.5 "Male"
3.74950407593037 11 "Female"
2.82137888640921 14.5 "Male"
1.91985947185537 16 "Female"
3.23632273847192 14.5 "Male"
3.26231838271104 17 "Female"
3.14242665270479 14 "Female"
2.63905732961526 10.5 "Female"
2.89037175789616 16.1 "Male"
2.89037175789616 18.2 "Female"
2.20165917440409 14 "Female"
3.13549421592915 17 "Female"
3.27336401015227 19 "Female"
2.2512917986065 12 "Male"
3.42393686863164 14 "Female"
3.10593106585207 11.3 "Male"
2.91560622907471 12 "Male"
3.25037449192757 10 "Male"
2.97654945413722 12.5 "Female"
2.33795223683134 12 "Female"
2.23001440015921 13.5 "Female"
2.70805020110221 13 "Male"
2.73176672771953 10.6 "Male"
2.39789527279837 11 "Female"
2.60343015197211 15.1 "Male"
2.37211115564266 10 "Female"
2.19722457733622 12.5 "Male"
3.42816382989197 16 "Female"
2.94233149682688 17 "Female"
2.66722820658195 12.8 "Female"
3.29546642702991 10 "Male"
2.70805020110221 4 "Male"
3.09467222140889 20 "Male"
2.54944517092557 17 "Female"
2.598235335095 14 "Female"
2.34660197841082 14.8 "Female"
2.37490575457367 12 "Male"
2.64830019669644 13 "Male"
2.69124308278583 12 "Female"
1.90210752639692 8 "Female"
2.69799986524871 15.5 "Female"
3.21486780347066 16.9 "Male"
2.55334381134123 12 "Male"
2.07944154167984 14 "Female"
2.94443897916644 9 "Female"
2.77258872223978 12.5 "Male"
3.17805383034795 18 "Male"
2.52332575969195 13.5 "Female"
2.14006616349627 13.5 "Female"
3.11484775444415 16 "Male"
3.24259235148552 13 "Male"
2.2554934854602 14.1 "Female"
1.51072193949494 14.3 "Female"
2.66722820658195 16.3 "Male"
3.44041809481544 14 "Female"
2.71137799119488 15.6 "Female"
2.77258872223978 13 "Female"
2.10046890887191 12 "Female"
3.24649099190117 16 "Female"
1.34547236659964 14 "Female"
2.33408376005342 8.8 "Female"
3.06805293513362 14 "Female"
1.94591014905531 14 "Female"
2.2512917986065 12 "Female"
3.17805383034795 12 "Male"
3.35898553285285 13 "Male"
1.89911798754855 10 "Female"
2.73176672771953 12.5 "Female"
3.2188758248682 13.5 "Male"
3.13983261752775 18 "Male"
2.95491027903374 20 "Female"
2.63905732961526 12 "Male"
2.92530980925744 12.5 "Female"
3.2188758248682 12 "Male"
2.78809290877575 9 "Male"
2.89701630061483 15 "Female"
3.23238417489299 16 "Male"
2.69799986524871 12 "Female"
2.68307421503203 18 "Male"
2.41323161308111 14 "Female"
3.75840551676255 20 "Female"
2.79116510781272 12 "Male"
2.90142159408275 12 "Male"
2.72981169288372 20 "Male"
3.08557297755378 12.5 "Female"
3.06805293513362 11 "Female"
2.83380140640777 12 "Female"
2.6748380668961 14 "Female"
3.10906095886099 12.3 "Male"
2.99573227355399 16 "Female"
2.31055326264322 11 "Female"
2.30258509299405 13 "Female"
2.89148225218019 14 "Male"
2.80819714970715 12 "Female"
2.7047112998367 10.5 "Male"
2.95386806945529 18 "Male"
2.87469394517693 12 "Female"
1.94591014905531 13 "Female"
3.08831145484708 20 "Female"
2.09679018001445 8 "Male"
2.484906649788 13.5 "Female"
3.19458313229916 18 "Male"
2.68170622576261 12 "Female"
2.15755932094379 12.1 "Female"
2.62611681833952 11 "Female"
2.39425228151987 10.5 "Female"
2.80517691183293 12.5 "Female"
2.40784560365154 12 "Male"
3.21607189753547 16 "Female"
3.27336401015227 15 "Male"
3.49377656295525 14 "Male"
1.99470031322475 10 "Female"
2.4423470353692 11 "Female"
3.12015985192904 8 "Male"
3.3603753871419 14 "Male"
1.93007108502557 16.1 "Female"
3.20030443928277 8.2 "Male"
3.09195113129453 13.5 "Female"
3.09195113129453 12 "Male"
2.19722457733622 14 "Male"
2.287471455184 12 "Male"
2.59001713419062 12 "Male"
3.13723183582769 13 "Male"
3.17805383034795 17 "Female"
3.57402961243499 17 "Male"
2.82137888640921 8 "Male"
2.484906649788 10 "Female"
3.64805745959368 15 "Female"
3.2023398562281 14.1 "Female"
3.19622113430339 13.3 "Female"
2.80093319524892 12 "Female"
2.90361698464619 14 "Male"
2.52812576890798 12 "Female"
2.03731661537916 8 "Female"
2.58021682959233 12 "Female"
2.32630161961136 10 "Female"
3.04452243772342 13 "Male"
2.16332302566054 10.6 "Female"
2.84665205053984 12.5 "Female"
3.18055071054653 17 "Male"
3.40684805317097 15 "Male"
3.75208896751182 16 "Male"
2.82078347108945 12 "Female"
2.85647020622048 10 "Female"
2.14006616349627 12 "Female"
3.12060125559986 16 "Male"
2.30258509299405 10 "Male"
2.9274534328007 13 "Female"
3.13723183582769 13 "Male"
1.90210752639692 14.6 "Female"
3.25809653802148 18 "Male"
2.70805020110221 12 "Female"
3.39952932456146 20 "Male"
1.91692261218206 15 "Male"
2.72785282839839 14 "Female"
2.07944154167984 11 "Female"
2.30258509299405 8 "Female"
3.41147769106971 17.5 "Male"
2.484906649788 10 "Female"
2.89037175789616 12 "Female"
2.56494935746154 12 "Male"
1.94591014905531 12 "Male"
2.8570447537801 16 "Female"
2.31845844215034 15 "Female"
3.07546724157284 13.2 "Male"
2.287471455184 16 "Female"
2.59897910604785 10 "Female"
2.67621547758219 12 "Male"
2.87130219517581 14 "Female"
3.27336401015227 15 "Female"
3.21727454350123 12 "Male"
3.13723183582769 12 "Male"
2.63332665490627 12 "Female"
2.62103882411258 10 "Male"
2.49732916978656 13 "Female"
3.07269331469012 15.8 "Male"
2.77881927199042 13 "Male"
3.55791618959512 4 "Male"
3.3603753871419 16 "Female"
3.64805745959368 17 "Female"
2.85243910372751 15 "Female"
2.89148225218019 10 "Male"
3.46667296362107 15 "Female"
2.41591377830105 16 "Male"
2.69462718077007 15.7 "Female"
2.63905732961526 11 "Female"
3.15016862685841 13 "Male"
2.18267479632149 14.5 "Male"
3.07592881554827 14 "Male"
2.65815943148875 12 "Female"
2.89148225218019 14.2 "Female"
1.77833644889591 10 "Female"
2.53844741671603 12.5 "Male"
1.98100146886658 0 "Female"
2.62103882411258 13.3 "Female"
2.37769256548085 11 "Male"
2.94443897916644 10.5 "Male"
2.484906649788 13 "Female"
2.90361698464619 20 "Male"
3.17805383034795 14 "Male"
3.40386049908164 13.5 "Female"
3.17680304844629 12 "Male"
2.484906649788 16 "Male"
2.75684036527164 17 "Male"
2.19722457733622 11 "Male"
2.66722820658195 10 "Male"
2.94443897916644 10 "Male"
2.89148225218019 17.3 "Female"
2.01490302054226 10.5 "Female"
2.47317139356958 12.5 "Male"
2.91180703861623 9 "Male"
3.28765534026303 17 "Female"
2.64546532591059 16.3 "Female"
3.20680324363393 14.3 "Male"
3.3603753871419 16 "Male"
3.32647383546622 17 "Female"
2.71601837075139 15 "Female"
3.32034879379883 13.5 "Female"
2.82018770103906 12.5 "Male"
2.23323501485925 9 "Male"
2.30258509299405 10 "Male"
2.55412171880947 12 "Female"
2.63905732961526 12 "Female"
2.2181159363676 12 "Female"
3.00370044320317 12.6 "Female"
3.2561716096119 19 "Female"
3.45568556694622 17 "Male"
2.70805020110221 16 "Female"
3.02188723103084 8 "Female"
2.85647020622048 12 "Male"
3.67630067190708 20 "Male"
2.88981604796244 11 "Female"
2.61812549357422 12 "Female"
2.54944517092557 10.4 "Female"
2.83144707924613 14 "Female"
3.08099211750481 16 "Female"
2.95491027903374 19.3 "Female"
3.37553763488158 17 "Male"
2.598235335095 10 "Male"
3.06292352309431 16 "Male"
3.43720781918519 10 "Male"
3.70868208141012 16.5 "Male"
2.55955019278377 10 "Female"
2.81480973767374 15 "Male"
3.18511219471539 9 "Male"
3.0878555624298 17 "Male"
2.51930807650533 17.1 "Male"
2.484906649788 10 "Female"
2.90361698464619 12.5 "Male"
1.14103300455206 20 "Male"
3.11218108619724 12 "Male"
2.68512269645851 12.6 "Male"
2.41323161308111 11 "Male"
2.39789527279837 3 "Female"
2.63905732961526 7.3 "Male"
2.33214389523559 10 "Male"
2.33601986908028 9.5 "Female"
3.14415227867226 20 "Male"
1.7630170003624 12 "Female"
1.90210752639692 12 "Female"
2.56955412384829 12 "Male"
3.2188758248682 10 "Male"
3.21647294025189 16 "Female"
3.1929424428417 5 "Female"
2.27315628230323 17.9 "Female"
2.30258509299405 9.8 "Male"
1.90210752639692 14.6 "Male"
2.35232718488886 12.5 "Female"
2.07944154167984 12.5 "Female"
3.25501487148407 20 "Male"
2.19722457733622 7 "Female"
1.94591014905531 8 "Male"
2.94180393152844 17 "Male"
2.79606107842492 13 "Female"
3.39013643430273 17.5 "Male"
3.11351530921037 18 "Male"
2.21484617868604 13 "Female"
2.86220088092947 13 "Male"
1.94591014905531 18.8 "Male"
3.22007510544368 19 "Male"
2.38047163165112 12 "Male"
2.83673654206353 10.5 "Female"
2.86733055874947 14 "Female"
2.86334308550825 12 "Male"
2.95751106073379 12 "Female"
2.15176220325946 9 "Female"
2.9871959425317 9 "Male"
2.30258509299405 8 "Male"
1.90210752639692 13.5 "Female"
1.9139771019523 12 "Male"
2.56494935746154 11 "Male"
2.67414864942653 13.3 "Female"
3.2188758248682 16 "Male"
3.09104245335832 18 "Female"
2.17361471169709 12.5 "Female"
3.47072344431077 12 "Male"
3.14673514709052 20 "Female"
1.67335123817775 16 "Female"
3.16800349449444 14 "Male"
2.39059597031676 15 "Female"
2.58097411853423 9 "Male"
2.71469474382088 10.5 "Male"
3.30100865440672 18 "Male"
3.14242665270479 17.5 "Male"
3.13853307218566 13 "Male"
2.31055326264322 13 "Female"
2.95491027903374 19.5 "Male"
2.60194867021966 8 "Female"
2.76443053453832 12 "Female"
2.06305806242931 2 "Female"
2.74470351875025 13 "Male"
2.07944154167984 10.5 "Female"
3.16251709119882 12 "Male"
3.72037812117331 20 "Male"
2.98163334917449 15.2 "Female"
2.14006616349627 12.5 "Female"
2.9391619220656 16 "Female"
2.39789527279837 11 "Female"
2.79667139275574 10 "Male"
2.64191039859766 12 "Female"
2.77258872223978 11.5 "Male"
2.31352503303238 15.1 "Female"
2.82018770103906 13 "Male"
2.48073127837752 12.5 "Female"
2.88870370079547 16 "Female"
2.84549061022345 16 "Female"
2.68988623047454 17.8 "Female"
2.36273901581379 8 "Male"
3.22007510544368 20 "Male"
3.40916555131133 15 "Male"
2.43624147780672 13.5 "Female"
2.30258509299405 9 "Female"
3.07869379426834 16 "Male"
3.30908209275435 19 "Male"
3.33790253128984 15 "Female"
2.89037175789616 9 "Male"
2.77258872223978 13 "Male"
2.72981169288372 12 "Female"
2.30258509299405 11 "Male"
2.57261223020711 19 "Male"
2.03470564783844 11 "Female"
2.32238772029023 11 "Male"
2.52572864430826 11.5 "Male"
2.2082744135228 3 "Female"
2.29152414563462 9 "Male"
2.39789527279837 11 "Male"
2.73176672771953 12.5 "Female"
2.95491027903374 15 "Male"
3.23632273847192 16 "Male"
2.76064265122138 10 "Female"
2.494031557565 8 "Male"
2.23323501485925 10 "Female"
2.16676536985151 12 "Male"
1.84213567655312 11 "Female"
2.80819714970715 15.5 "Male"
2.39789527279837 8 "Male"
2.98011089265103 18 "Female"
2.29656702066848 12.8 "Female"
2.30258509299405 14 "Female"
2.58324255050886 10.5 "Female"
3.44041809481544 17 "Female"
2.40604380136228 10 "Male"
2.38416507998647 12 "Female"
3.15827620273927 16.9 "Female"
2.33020026002702 12 "Female"
2.76443053453832 10 "Female"
3.01944880017131 13 "Male"
2.27418561847235 15 "Female"
2.63905732961526 12.5 "Female"
3.06058324587361 15 "Female"
3.32647383546622 12 "Male"
3.42491390827947 20 "Male"
3.0996417369445 12 "Male"
2.39789527279837 12 "Male"
2.56494935746154 11.5 "Male"
2.86903462050803 10 "Female"
2.85876641848083 8 "Female"
3.55848599018034 14 "Female"
3.69684762376311 16 "Male"
2.67414864942653 10 "Male"
2.64830019669644 13 "Female"
2.01756613796175 15 "Female"
1.96009478404727 13.6 "Female"
2.59600069729359 13 "Female"
1.84530023615608 14 "Female"
2.94706710157271 17 "Female"
2.70938264633599 17.2 "Female"
2.94021956362373 11 "Male"
3.04213864636815 11 "Male"
3.33148996923734 17.7 "Female"
3.59043938130068 8 "Female"
2.39151130218845 12.5 "Female"
2.56494935746154 19 "Male"
3.34462703017376 12 "Male"
2.31055326264322 13.3 "Female"
3.06011453248326 10 "Male"
2.83321334405622 13.4 "Female"
3.04499851485691 20 "Female"
3.12938865836666 10 "Male"
2.82137888640921 12 "Male"
2.52572864430826 17 "Female"
2.86789890204411 17 "Male"
2.73760900334375 16 "Female"
2.40784560365154 12.1 "Male"
2.484906649788 12 "Male"
2.93279247378012 16 "Male"
2.33988087773774 20 "Female"
2.56494935746154 14 "Female"
2.81540871942271 16.5 "Male"
3.69957208365268 9.1 "Male"
2.20165917440409 8 "Female"
2.77258872223978 12.5 "Female"
3.20680324363393 14 "Male"
2.34180580614733 10 "Female"
2.89037175789616 10 "Female"
3.50495661595301 15.3 "Female"
3.23985423125339 8.5 "Male"
3.15785112303043 17.8 "Male"
3.07269331469012 12 "Male"
2.87694873756402 14 "Female"
2.04769284336526 14.9 "Male"
2.87694873756402 13 "Male"
2.57184857992181 16.1 "Male"
3.00370044320317 1 "Male"
2.30258509299405 17.1 "Male"
1.90210752639692 16.5 "Female"
2.77258872223978 14 "Female"
2.66722820658195 15 "Female"
3.28728185753226 16.5 "Female"
3.04213864636815 9 "Female"
1.87180217690159 11.5 "Female"
3.11218108619724 14 "Male"
2.87469394517693 13.5 "Female"
2.07944154167984 14 "Male"
3.39316520996489 15.5 "Male"
2.94074796522123 12 "Female"
2.31055326264322 4 "Female"
2.90853906185161 8 "Male"
2.73954886816158 16 "Male"
3.3603753871419 16.8 "Female"
2.65745841498615 12 "Female"
2.23751309625033 11 "Male"
2.75810940097495 12 "Male"
2.484906649788 10 "Female"
3.09467222140889 13 "Male"
2.8100049236252 16.3 "Male"
3.21967550503877 10.5 "Male"
2.99872778253379 12 "Male"
2.73760900334375 10.5 "Male"
2.11625551480255 11 "Female"
2.91071889922703 14.2 "Male"
1.90210752639692 11 "Female"
1.92424865227413 8 "Female"
2.32727770558442 9 "Female"
2.484906649788 14 "Female"
2.25654115449264 15 "Female"
3.20963324350127 16 "Male"
3.3603753871419 16.5 "Female"
2.70671597808907 12 "Male"
2.63905732961526 14 "Female"
2.46555392127219 14.5 "Female"
2.52412736294128 12 "Male"
2.94443897916644 18 "Male"
2.01490302054226 15.5 "Female"
2.93066027681028 5 "Male"
3.29583686600433 14 "Male"
2.57489968831471 11 "Male"
2.88480071284671 9 "Male"
2.4423470353692 5 "Male"
2.61373952163097 12 "Female"
2.66722820658195 11 "Male"
2.32727770558442 12 "Female"
1.85785927093258 15.5 "Female"
2.30258509299405 12 "Male"
2.85761897142436 12 "Female"
3.49377656295525 18 "Male"
3.19458313229916 10 "Male"
2.87694873756402 15 "Male"
2.73566536813518 15.8 "Female"
2.46979301197795 16 "Female"
2.91397977168173 12 "Male"
3.02042488614436 18.3 "Female"
1.90508815453506 12 "Female"
2.25339484880327 16 "Male"
2.74019465442878 9 "Male"
1.94591014905531 13.5 "Female"
2.61006979274201 12.5 "Male"
2.16447179086441 11 "Female"
2.52412736294128 15.5 "Female"
2.28848616861454 9.5 "Female"
2.44408465526775 12.3 "Female"
2.45702144629846 14.5 "Female"
3.09195113129453 15.5 "Female"
2.52252351335931 13 "Female"
2.63547950826737 12 "Female"
2.94021956362373 13 "Male"
2.65394594210901 18 "Female"
3.17805383034795 16 "Male"
2.61739583283408 18 "Female"
3.57515068878559 20 "Male"
2.68033636253469 13.5 "Female"
2.83321334405622 11 "Male"
2.11745960886736 12 "Female"
2.91289399524499 15 "Male"
1.87487437593856 17 "Female"
2.53765721517353 10 "Male"
2.40152504084895 17 "Male"
2.90635446240277 14.1 "Male"
2.33988087773774 12.8 "Female"
3.86115067505439 20 "Male"
2.52892353520477 7 "Male"
2.11142458753289 12.5 "Female"
2.12345842709661 10 "Male"
3.13723183582769 16 "Female"
2.39789527279837 16 "Male"
2.55722731136763 14 "Female"
2.52412736294128 15 "Male"
2.94443897916644 14.1 "Female"
2.30258509299405 12 "Female"
3.31236616795554 17 "Female"
3.03687421688517 17.1 "Male"
3.31418600467253 8 "Male"
2.58248697812686 8 "Female"
3.27638973106881 13 "Female"
3.04404613383254 15 "Male"
1.98787434815435 8 "Female"
2.64830019669644 12 "Male"
2.24495598015741 11.2 "Male"
2.2512917986065 11.5 "Female"
2.35707327827812 13.5 "Male"
3.09240516081425 16 "Male"
2.56494935746154 14 "Male"
2.83321334405622 15.6 "Male"
2.70805020110221 12 "Male"
2.90853906185161 18 "Male"
2.89922137317315 14.5 "Male"
2.49072303510944 15.3 "Female"
3.25886547308436 15 "Female"
2.40333499609419 11 "Female"
2.77258872223978 12 "Male"
2.81180943539306 14 "Female"
2.75174805636793 7 "Male"
2.98770010185673 13.1 "Male"
2.70671597808907 12 "Male"
1.94591014905531 12 "Female"
3.24259235148552 15 "Male"
3.08831145484708 15 "Male"
2.89646427189532 15 "Male"
1.83258146374831 12 "Female"
2.58851563240702 13 "Female"
2.95491027903374 14.5 "Female"
2.82316300820271 20 "Male"
2.62103882411258 16.3 "Male"
3.08190996979504 10 "Male"
3.13723183582769 18 "Male"
2.81720351499873 16 "Male"
2.30258509299405 10.5 "Female"
3.41739876100016 15 "Male"
2.75047091698616 16 "Female"
2.31648799816304 13.5 "Male"
2.35232718488886 13.3 "Female"
3.31017798327499 17 "Male"
3.05022045883806 17 "Male"
2.39516427428714 14 "Female"
3.00370044320317 12.5 "Female"
3.6848714327164 18 "Female"
2.53923699433305 12 "Female"
1.6094379124341 11.5 "Female"
2.39789527279837 11 "Female"
3.17805383034795 17 "Male"
3.10906095886099 16.5 "Male"
2.66374994220563 6 "Male"
2.63905732961526 14 "Male"
2.90526037038992 12.5 "Male"
2.82137888640921 13 "Male"
1.98100146886658 9 "Female"
2.76253838638628 13 "Female"
2.9912221180761 12.5 "Female"
2.39516427428714 13 "Female"
2.30258509299405 8 "Male"
3.10234200861225 10.5 "Male"
3.04452243772342 8 "Male"
2.66722820658195 11.5 "Female"
3.27336401015227 11 "Male"
3.17805383034795 17.1 "Male"
2.95491027903374 10 "Male"
2.52572864430826 11 "Female"
3.44776285080948 17.5 "Male"
2.11866225483312 14 "Female"
2.18154676461699 12 "Male"
3.19622113430339 13.5 "Male"
2.9704144655697 14 "Male"
2.2628042229822 17 "Male"
1.87640694328834 19 "Male"
2.48740352998659 14.5 "Female"
3.41015712303363 17 "Male"
2.70805020110221 11 "Male"
2.19722457733622 12 "Male"
2.484906649788 8 "Male"
2.21484617868604 6 "Male"
1.96850998097255 11 "Female"
2.83790818836042 12 "Male"
2.82078347108945 10.5 "Female"
2.84374591655611 11 "Male"
3.85566427175876 17.3 "Male"
2.63691217326887 11 "Male"
2.52572864430826 10 "Female"
2.66514270009093 14 "Female"
2.35232718488886 13 "Female"
2.78809290877575 14 "Female"
2.68307421503203 13 "Female"
2.52652832447882 14.5 "Female"
1.9643112344262 12 "Female"
2.88368276974537 12 "Female"
2.63547950826737 10 "Female"
2.92584614608982 13 "Female"
2.70404217970467 11 "Female"
1.95727390770563 12 "Female"
2.83085763036376 12.1 "Female"
2.54396141256932 9 "Female"
2.14006616349627 8 "Male"
2.80396625793204 4.5 "Male"
1.94591014905531 9 "Female"
3.11129061418826 13 "Male"
2.56494935746154 12.6 "Female"
3.13723183582769 13 "Male"
2.99573227355399 11 "Male"
3.38844980883965 17 "Female"
2.79116510781272 16.4 "Female"
2.80880010420235 16 "Male"
2.30258509299405 12 "Male"
3.04737550670583 13 "Female"
2.32727770558442 12 "Female"
2.23857976301813 10.5 "Male"
3.26842760369745 18 "Male"
3.10816770288378 11.5 "Male"
2.75556971707019 15.6 "Female"
3.34356826882552 17 "Female"
3.42491390827947 20 "Male"
2.54553127160443 10.5 "Female"
2.50225528812261 11 "Male"
2.03470564783844 12 "Female"
2.52572864430826 15 "Female"
2.94021956362373 19 "Male"
2.88591740754678 13.1 "Female"
2.73176672771953 12 "Female"
1.90210752639692 13.1 "Female"
2.65394594210901 12 "Male"
2.68170622576261 10 "Male"
2.70805020110221 3 "Male"
2.14826773260969 13.8 "Female"
2.62103882411258 11 "Male"
2.63332665490627 12 "Female"
1.90210752639692 13.9 "Male"
3.04022751344054 12.5 "Female"
3.47072344431077 12 "Male"
2.39789527279837 14 "Female"
2.61812549357422 13.3 "Female"
2.39516427428714 16 "Male"
2.80154054418955 12 "Female"
2.71469474382088 14.1 "Female"
1.15688119679209 20 "Male"
2.10535292346434 14 "Female"
2.66722820658195 16 "Female"
2.2935443483419 15 "Female"
2.38047163165112 12 "Female"
2.56494935746154 12 "Female"
2.16332302566054 12 "Female"
3.36764059813331 14 "Male"
2.83085763036376 12 "Female"
2.75747508442973 16 "Female"
2.32825283974262 9 "Female"
3.24804620216798 13 "Male"
3.28541234866844 18 "Female"
2.15640258281596 16 "Female"
2.11866225483312 11 "Female"
2.44408465526775 13 "Male"
3.8093256071898 8 "Male"
2.27212588550934 15 "Male"
3.23789383070396 13 "Female"
3.51452606696916 16 "Male"
2.84954976337591 15 "Female"
3.13723183582769 20 "Female"
1.90210752639692 12 "Female"
3.44041809481544 18 "Male"
3.42426265459315 14 "Male"
2.53131302260216 20 "Female"
2.45530618001171 8 "Male"
2.90197089373952 19 "Female"
2.88480071284671 9 "Male"
3.1561489949599 16 "Female"
3.47630485414896 16 "Female"
3.11662159082944 15 "Male"
2.94443897916644 14.5 "Male"
2.598235335095 12 "Female"
2.76568998054862 14 "Male"
2.76000994003292 6 "Male"
2.87694873756402 18.1 "Female"
2.39789527279837 15 "Male"
2.79728133483015 13.5 "Female"
1.90359895098359 12 "Female"
2.9041650800285 15.5 "Male"
2.70537997254633 12 "Male"
2.35137525716348 9 "Male"
2.60120710548416 17.5 "Female"
3.34356826882552 14.1 "Male"
3.64805745959368 17 "Male"
3.09104245335832 11 "Male"
2.91343703082716 19 "Female"
1.91692261218206 12 "Female"
3.13549421592915 12 "Male"
2.07944154167984 10.5 "Female"
2.94443897916644 13 "Male"
2.60786147384678 11 "Male"
2.91289399524499 13.3 "Female"
2.70805020110221 14 "Female"
3.17805383034795 10 "Male"
2.52572864430826 11.5 "Male"
2.94443897916644 14.2 "Male"
3.07269331469012 15 "Male"
2.40152504084895 13 "Female"
2.34180580614733 12 "Male"
2.87751164216656 15 "Female"
3.3322045101752 14 "Male"
3.2561716096119 16 "Female"
3.05022045883806 14 "Male"
2.03077636969855 12.5 "Male"
2.66305283517147 14 "Female"
2.52572864430826 8 "Female"
2.14006616349627 6.4 "Female"
3.21245525706528 9 "Male"
3.27070897350822 16 "Female"
2.73176672771953 12 "Male"
2.79239134953596 13 "Female"
2.4423470353692 16.7 "Male"
2.69462718077007 11.5 "Female"
3.29138251565495 10 "Male"
2.58399755243223 11 "Male"
2.79728133483015 15 "Male"
2.97756830292632 17.3 "Male"
2.04769284336526 17.3 "Female"
2.75810940097495 12.5 "Male"
2.75429745226753 15 "Female"
2.94443897916644 10 "Male"
2.90853906185161 13 "Male"
1.83258146374831 17 "Female"
2.66722820658195 10 "Male"
2.9704144655697 16 "Female"
3.81153946684982 12.5 "Female"
2.88144312715186 14.2 "Male"
2.87694873756402 12 "Male"
2.70805020110221 17 "Male"
1.96009478404727 12 "Female"
3.04452243772342 14 "Male"
3.24259235148552 17 "Female"
2.07944154167984 10 "Male"
2.19722457733622 8 "Male"
2.99573227355399 13 "Male"
3.66893181630424 12 "Male"
2.07944154167984 14 "Female"
3.09195113129453 14 "Male"
2.78809290877575 14 "Male"
2.63188884013665 17 "Male"
2.97807733831527 12.5 "Female"
2.54944517092557 14 "Female"
3.26728496407589 12 "Male"
3.36002810462408 14 "Female"
